HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458517.74016,2019-02-03.2377709,bE,1.40,16.803,14.192,0.020,7.646,0.139,g
2458517.74143,2019-02-03.2390464,bE,1.46,16.828,14.192,0.019,7.642,0.136,g
2458518.68964,2019-02-04.1872893,bi,1.38,16.839,14.180,0.019,7.726,0.134,g
2458518.69086,2019-02-04.1885075,bi,1.40,16.837,14.205,0.019,7.554,0.134,g
2458518.69207,2019-02-04.1897243,bi,1.41,16.842,14.208,0.019,7.533,0.134,g
2458519.72969,2019-02-05.2273771,bi,1.40,16.812,14.204,0.020,7.556,0.138,g
2458519.73090,2019-02-05.2285951,bi,1.40,16.790,14.196,0.020,7.613,0.141,g
2458519.73212,2019-02-05.2298108,bi,1.42,16.764,14.196,0.020,7.610,0.144,g
2458520.35142,2019-02-05.8491359,bm,1.54,16.821,14.237,0.020,7.327,0.136,g
2458520.35263,2019-02-05.8503530,bm,1.54,16.806,14.229,0.020,7.385,0.138,g
2458520.35385,2019-02-05.8515675,bm,1.58,99.990,99.990,99.990,99.990,99.990,g
2458520.59771,2019-02-06.0954387,bE,1.47,16.905,14.210,0.018,7.518,0.127,g
2458520.59897,2019-02-06.0967071,bE,1.51,16.879,14.183,0.018,7.708,0.130,g
2458520.60024,2019-02-06.0979701,bE,1.49,16.923,14.231,0.018,7.367,0.124,g
2458522.54901,2019-02-08.0468246,bi,1.46,16.822,14.226,0.020,7.411,0.136,g
2458522.55023,2019-02-08.0480431,bi,1.47,16.808,14.184,0.019,7.706,0.138,g
2458522.55145,2019-02-08.0492614,bi,1.48,16.799,14.204,0.020,7.558,0.139,g
2458522.72658,2019-02-08.2244074,bq,1.99,16.551,14.209,0.025,7.524,0.175,g
2458522.72779,2019-02-08.2256221,bq,1.63,16.561,14.197,0.025,7.607,0.173,g
2458522.72901,2019-02-08.2268380,bq,1.66,16.580,14.208,0.024,7.531,0.170,g
2458523.34490,2019-02-08.8427537,bm,1.47,16.448,14.301,0.030,6.910,0.193,g
2458523.34612,2019-02-08.8439668,bm,1.51,16.696,14.210,0.022,7.516,0.154,g
2458523.34734,2019-02-08.8451894,bm,1.47,16.429,14.202,0.030,7.576,0.207,g
2458523.70493,2019-02-09.2027996,bq,1.53,16.647,14.217,0.023,7.471,0.160,g
2458523.70615,2019-02-09.2040187,bq,1.54,16.638,14.235,0.024,7.346,0.161,g
2458523.70736,2019-02-09.2052287,bq,1.52,16.617,14.227,0.024,7.401,0.165,g
2458527.70648,2019-02-13.2045322,bq,1.52,16.025,14.325,0.046,6.761,0.283,g
2458527.70769,2019-02-13.2057420,bq,1.52,16.003,14.329,0.047,6.736,0.289,g
2458527.70890,2019-02-13.2069587,bq,1.48,15.847,14.235,0.050,7.342,0.333,g
2458528.29997,2019-02-13.7980408,bm,1.67,16.685,14.167,0.021,7.819,0.155,g
2458528.30137,2019-02-13.7994453,bm,1.66,16.632,14.216,0.024,7.469,0.163,g
2458528.30274,2019-02-13.8008230,bm,1.70,16.614,14.187,0.023,7.682,0.165,g
2458528.71572,2019-02-14.2138238,bq,1.54,99.990,99.990,99.990,99.990,99.990,g
2458528.71694,2019-02-14.2150442,bq,1.78,99.990,99.990,99.990,99.990,99.990,g
2458528.71816,2019-02-14.2162597,bq,1.67,99.990,99.990,99.990,99.990,99.990,g
2458530.58023,2019-02-16.0784129,bi,1.45,16.491,14.228,0.027,7.399,0.185,g
2458530.58145,2019-02-16.0796344,bi,1.46,16.463,14.248,0.028,7.258,0.189,g
2458530.58267,2019-02-16.0808510,bi,1.43,16.497,14.236,0.027,7.342,0.183,g
2458531.65438,2019-02-17.1526223,bi,1.46,16.277,14.199,0.032,7.591,0.225,g
2458531.65559,2019-02-17.1538319,bi,1.44,16.223,14.271,0.036,7.103,0.236,g
2458531.65681,2019-02-17.1550510,bi,1.47,16.257,14.241,0.034,7.305,0.229,g
2458532.32780,2019-02-17.8260689,bm,1.56,16.226,14.257,0.036,7.204,0.235,g
2458532.32901,2019-02-17.8272925,bm,1.54,16.123,14.177,0.036,7.742,0.259,g
2458532.33023,2019-02-17.8285043,bm,1.55,16.250,14.223,0.034,7.428,0.230,g
2458532.59304,2019-02-18.0913267,bE,1.46,16.335,14.205,0.031,7.552,0.213,g
2458532.59434,2019-02-18.0926295,bE,1.46,16.345,14.259,0.032,7.187,0.211,g
2458532.59561,2019-02-18.0938978,bE,1.47,16.361,14.222,0.030,7.435,0.208,g
2458533.57410,2019-02-19.0724333,bi,1.38,16.197,14.221,0.035,7.440,0.242,g
2458533.57532,2019-02-19.0736484,bi,1.41,16.244,14.167,0.032,7.821,0.231,g
2458533.57653,2019-02-19.0748641,bi,1.44,16.186,14.178,0.034,7.745,0.244,g
2458534.27019,2019-02-19.7685589,bm,2.36,16.065,14.233,0.041,7.358,0.275,g
2458534.27152,2019-02-19.7698811,bm,2.31,16.118,14.204,0.038,7.561,0.261,g
2458534.27282,2019-02-19.7711907,bm,2.31,15.997,14.196,0.042,7.613,0.291,g
2458534.64929,2019-02-20.1476710,bE,1.47,16.192,14.154,0.034,7.912,0.243,g
2458534.65057,2019-02-20.1489530,bE,1.48,16.191,14.234,0.036,7.352,0.243,g
2458534.65183,2019-02-20.1502186,bE,1.48,16.136,14.223,0.038,7.429,0.256,g
2458535.40186,2019-02-20.9002820,bm,1.54,15.621,14.435,0.074,6.110,0.411,g
2458535.40307,2019-02-20.9014947,bm,1.98,14.146,14.019,0.195,8.961,1.596,g
2458536.43600,2019-02-21.9344798,bm,1.53,15.505,14.201,0.066,7.584,0.457,g
2458536.43721,2019-02-21.9356850,bm,1.56,15.727,14.288,0.058,6.994,0.373,g
2458536.43841,2019-02-21.9368883,bm,1.65,15.239,14.342,0.096,6.653,0.583,g
2458536.68423,2019-02-22.1827239,bq,1.53,15.990,14.150,0.040,7.949,0.292,g
2458536.68545,2019-02-22.1839420,bq,1.55,16.004,14.161,0.040,7.864,0.289,g
2458536.68667,2019-02-22.1851613,bq,1.52,16.091,14.220,0.039,7.446,0.266,g
2458537.41776,2019-02-22.9162969,bm,1.54,16.377,14.228,0.030,7.394,0.205,g
2458537.41898,2019-02-22.9175106,bm,1.54,16.343,14.203,0.030,7.568,0.211,g
2458537.42017,2019-02-22.9187099,bm,1.52,16.301,14.201,0.032,7.578,0.220,g
2458538.37050,2019-02-23.8690770,bm,1.55,16.605,14.200,0.024,7.585,0.166,g
2458538.37170,2019-02-23.8702879,bm,1.51,16.586,14.208,0.024,7.528,0.169,g
2458538.37293,2019-02-23.8715135,bm,1.59,16.537,14.215,0.026,7.484,0.177,g
2458539.27644,2019-02-24.7750638,bm,2.07,16.793,14.218,0.020,7.458,0.141,g
2458539.27764,2019-02-24.7762689,bm,2.08,16.741,14.203,0.021,7.563,0.148,g
2458539.27885,2019-02-24.7774755,bm,2.08,16.802,14.175,0.019,7.763,0.140,g
2458539.67744,2019-02-25.1760868,bE,1.44,16.772,14.241,0.021,7.305,0.143,g
2458539.67871,2019-02-25.1773609,bE,1.47,16.662,14.213,0.023,7.499,0.158,g
2458539.67999,2019-02-25.1786461,bE,1.43,16.581,14.187,0.024,7.681,0.170,g
2458540.37709,2019-02-25.8757739,bm,1.60,99.990,99.990,99.990,99.990,99.990,g
2458540.38014,2019-02-25.8788253,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458540.67631,2019-02-26.1750128,bE,1.49,16.821,14.224,0.020,7.417,0.137,g
2458540.67757,2019-02-26.1762746,bE,1.46,16.761,14.211,0.021,7.508,0.144,g
2458540.67885,2019-02-26.1775534,bE,1.46,16.775,14.185,0.020,7.695,0.142,g
2458541.32740,2019-02-26.8261385,bm,2.03,14.622,14.328,0.167,6.743,1.029,g
2458541.67555,2019-02-27.1743059,bE,1.47,16.790,14.173,0.020,7.773,0.141,g
2458541.67680,2019-02-27.1755660,bE,1.49,16.808,14.212,0.020,7.504,0.138,g
2458541.67806,2019-02-27.1768295,bE,1.45,16.817,14.200,0.020,7.591,0.137,g
2458542.66032,2019-02-28.1591379,bi,1.44,16.747,14.196,0.021,7.613,0.146,g
2458542.66155,2019-02-28.1603619,bi,1.43,16.764,14.231,0.021,7.370,0.144,g
2458542.66277,2019-02-28.1615811,bi,1.42,16.763,14.200,0.021,7.587,0.144,g
2458543.28420,2019-02-28.7830423,bm,1.54,16.841,14.202,0.019,7.570,0.134,g
2458543.28540,2019-02-28.7842498,bm,1.53,16.848,14.239,0.020,7.322,0.133,g
2458543.28662,2019-02-28.7854642,bm,1.56,16.833,14.214,0.020,7.487,0.135,g
2458543.66117,2019-03-01.1600339,bE,1.47,16.844,14.203,0.019,7.560,0.134,g
2458543.66243,2019-03-01.1612942,bE,1.49,16.830,14.162,0.019,7.858,0.135,g
2458543.66369,2019-03-01.1625582,bE,1.41,16.799,14.212,0.020,7.504,0.140,g
2458544.66112,2019-03-02.1600335,bE,1.45,16.836,14.185,0.019,7.693,0.135,g
2458544.66239,2019-03-02.1613081,bE,1.45,16.815,14.173,0.019,7.777,0.137,g
2458544.66366,2019-03-02.1625790,bE,1.47,16.829,14.200,0.019,7.590,0.136,g
2458545.65987,2019-03-03.1588394,bE,1.47,16.769,14.190,0.020,7.656,0.143,g
2458545.66113,2019-03-03.1601063,bE,1.41,16.641,14.176,0.022,7.760,0.161,g
2458545.66239,2019-03-03.1613716,bE,1.48,16.685,14.187,0.022,7.675,0.156,g
2458546.39559,2019-03-03.8946143,bm,1.48,16.791,14.175,0.020,7.762,0.141,g
2458546.39681,2019-03-03.8958278,bm,1.49,16.778,14.201,0.020,7.581,0.142,g
2458546.39803,2019-03-03.8970494,bm,1.52,16.772,14.195,0.020,7.617,0.143,g
2458546.65933,2019-03-04.1583655,bE,1.49,16.795,14.168,0.019,7.813,0.140,g
2458546.66060,2019-03-04.1596386,bE,1.48,16.819,14.175,0.019,7.769,0.137,g
2458546.66189,2019-03-04.1609189,bE,1.49,16.811,14.195,0.020,7.618,0.138,g
2458547.65030,2019-03-05.1493873,bE,1.48,16.836,14.204,0.019,7.560,0.135,g
2458547.65157,2019-03-05.1506515,bE,1.44,16.818,14.182,0.019,7.719,0.137,g
2458547.65283,2019-03-05.1519168,bE,1.45,16.817,14.178,0.019,7.735,0.137,g
2458548.65061,2019-03-06.1497489,bi,1.40,16.732,14.194,0.021,7.624,0.148,g
2458548.65183,2019-03-06.1509710,bi,1.41,16.770,14.213,0.021,7.492,0.143,g
2458548.65304,2019-03-06.1521942,bi,1.40,16.760,14.189,0.020,7.662,0.144,g
2458549.30608,2019-03-06.8052581,bm,1.48,16.799,14.208,0.020,7.529,0.139,g
2458549.30734,2019-03-06.8065113,bm,1.46,16.788,14.162,0.019,7.859,0.141,g
2458549.30855,2019-03-06.8077269,bm,1.50,16.844,14.209,0.019,7.523,0.134,g
2458549.64039,2019-03-07.1395841,bE,1.45,16.821,14.190,0.019,7.663,0.137,g
2458549.64166,2019-03-07.1408548,bE,1.46,16.829,14.245,0.020,7.282,0.136,g
2458549.64292,2019-03-07.1421199,bE,1.51,16.836,14.196,0.019,7.619,0.135,g
2458550.64601,2019-03-08.1452671,bi,1.43,16.747,14.197,0.021,7.603,0.146,g
2458550.64724,2019-03-08.1464877,bi,1.41,16.785,14.189,0.020,7.664,0.141,g
2458550.64846,2019-03-08.1477127,bi,1.40,16.781,14.210,0.020,7.517,0.141,g
2458551.63500,2019-03-09.1343163,bE,1.46,16.763,14.226,0.021,7.410,0.144,g
2458551.63627,2019-03-09.1355855,bE,1.50,16.839,14.227,0.020,7.402,0.135,g
2458551.63755,2019-03-09.1368631,bE,1.48,16.787,14.189,0.020,7.661,0.141,g
2458552.64206,2019-03-10.1414178,bE,1.47,16.793,14.217,0.020,7.468,0.140,g
2458552.64332,2019-03-10.1426883,bE,1.47,16.797,14.211,0.020,7.511,0.140,g
2458552.64459,2019-03-10.1439597,bE,1.46,16.810,14.165,0.019,7.836,0.139,g
2458557.61909,2019-03-15.1187393,bq,1.52,15.687,14.197,0.056,7.603,0.386,g
2458557.62030,2019-03-15.1199560,bq,1.50,14.014,>14.014,99.990,7.662,1.803,g
2458557.62152,2019-03-15.1211724,bq,1.56,14.035,>14.035,99.990,7.021,1.767,g
2458558.62160,2019-03-16.1213050,bE,1.49,16.528,14.224,0.026,7.417,0.179,g
2458558.62286,2019-03-16.1225688,bE,1.44,16.494,14.169,0.026,7.808,0.184,g
2458558.62412,2019-03-16.1238319,bE,1.45,16.437,14.228,0.029,7.398,0.194,g
2458559.61808,2019-03-17.1178449,bi,1.38,16.326,14.174,0.030,7.768,0.215,g
2458559.61930,2019-03-17.1190638,bi,1.46,16.323,14.170,0.030,7.804,0.215,g
2458559.62051,2019-03-17.1202832,bi,1.42,16.380,14.195,0.029,7.622,0.204,g
2458560.27794,2019-03-17.7777409,bm,1.56,16.447,14.215,0.028,7.477,0.192,g
2458560.27915,2019-03-17.7789604,bm,1.49,16.415,14.259,0.030,7.185,0.198,g
2458560.28036,2019-03-17.7801630,bm,1.53,16.358,14.211,0.030,7.511,0.208,g
2458560.61507,2019-03-18.1148923,bE,1.55,16.401,14.230,0.030,7.376,0.200,g
2458560.61634,2019-03-18.1161681,bE,1.48,16.431,14.207,0.028,7.535,0.195,g
2458560.61761,2019-03-18.1174315,bE,1.48,16.343,14.212,0.031,7.499,0.211,g
2458561.26945,2019-03-18.7693126,bm,1.56,16.436,14.247,0.029,7.269,0.194,g
2458561.27067,2019-03-18.7705310,bm,1.62,16.334,14.244,0.032,7.285,0.213,g
2458561.27187,2019-03-18.7717365,bm,1.57,16.313,14.215,0.032,7.487,0.217,g
2458561.61404,2019-03-19.1139226,bE,1.44,16.314,14.181,0.031,7.721,0.217,g
2458561.61530,2019-03-19.1151856,bE,1.51,16.353,14.211,0.030,7.508,0.209,g
2458561.61657,2019-03-19.1164503,bE,1.49,16.274,14.189,0.032,7.663,0.225,g
2458562.57848,2019-03-20.0784210,bE,1.48,16.281,14.194,0.032,7.623,0.224,g
2458562.57976,2019-03-20.0796920,bE,1.45,16.269,14.235,0.034,7.348,0.226,g
2458562.58103,2019-03-20.0809655,bE,1.50,16.268,14.222,0.033,7.434,0.227,g
2458563.60822,2019-03-21.1082204,bE,1.50,16.094,14.163,0.037,7.855,0.266,g
2458563.60956,2019-03-21.1095576,bE,1.55,16.006,14.246,0.043,7.273,0.288,g
2458563.61083,2019-03-21.1108305,bE,1.54,16.090,14.307,0.042,6.876,0.267,g
2458564.28910,2019-03-21.7891390,bm,1.52,16.324,14.201,0.031,7.580,0.215,g
2458564.29031,2019-03-21.7903479,bm,1.51,16.183,14.241,0.037,7.306,0.245,g
2458564.29152,2019-03-21.7915555,bm,1.54,16.222,14.232,0.035,7.361,0.236,g
2458564.60359,2019-03-22.1036472,bE,1.49,16.264,14.183,0.032,7.708,0.227,g
2458564.60486,2019-03-22.1049228,bE,1.50,16.161,14.232,0.037,7.368,0.250,g
2458564.60613,2019-03-22.1061894,bE,1.47,16.148,14.220,0.037,7.448,0.253,g
2458565.32682,2019-03-22.8269111,bm,1.58,14.757,14.291,0.143,6.974,0.909,g
2458565.32803,2019-03-22.8281269,bm,1.55,15.066,13.990,0.081,9.209,0.685,g
2458565.32923,2019-03-22.8293290,bm,1.46,14.879,14.175,0.115,7.760,0.813,g
2458565.60306,2019-03-23.1031743,bE,1.43,16.364,14.235,0.031,7.347,0.207,g
2458565.60434,2019-03-23.1044586,bE,1.47,16.283,14.180,0.032,7.726,0.223,g
2458565.60562,2019-03-23.1057341,bE,1.45,16.327,14.271,0.033,7.109,0.215,g
2458566.28331,2019-03-23.7834682,bm,1.45,16.295,14.254,0.034,7.217,0.225,g
2458566.28453,2019-03-23.7846767,bm,1.47,16.424,14.232,0.029,7.365,0.196,g
2458566.28572,2019-03-23.7858818,bm,1.50,16.342,14.206,0.031,7.543,0.212,g
2458566.59780,2019-03-24.0979744,bE,1.48,16.411,14.191,0.028,7.649,0.199,g
2458566.59908,2019-03-24.0992483,bE,1.49,16.467,14.248,0.028,7.258,0.189,g
2458566.60036,2019-03-24.1005259,bE,1.45,16.504,14.207,0.026,7.538,0.182,g
2458567.29145,2019-03-24.7916646,bm,1.45,16.793,14.201,0.020,7.580,0.140,g
2458567.29268,2019-03-24.7928944,bm,1.42,16.798,14.272,0.021,7.098,0.140,g
2458567.29390,2019-03-24.7941050,bm,1.53,16.793,14.218,0.020,7.465,0.140,g
2458567.59657,2019-03-25.0967954,bE,1.48,16.589,14.197,0.024,7.608,0.169,g
2458567.59783,2019-03-25.0980625,bE,1.46,16.641,14.185,0.023,7.689,0.161,g
2458567.59911,2019-03-25.0993336,bE,1.46,16.543,14.182,0.025,7.718,0.176,g
2458568.24813,2019-03-25.7483945,bm,1.58,16.860,14.270,0.020,7.110,0.132,g
2458568.24935,2019-03-25.7496140,bm,1.62,16.830,14.224,0.020,7.422,0.135,g
2458568.25060,2019-03-25.7508709,bm,1.72,16.825,14.202,0.019,7.574,0.136,g
2458568.58860,2019-03-26.0888864,bE,1.45,16.842,14.186,0.019,7.680,0.134,g
2458568.58987,2019-03-26.0901541,bE,1.43,16.840,14.184,0.019,7.699,0.134,g
2458568.59114,2019-03-26.0914277,bE,1.47,16.816,14.176,0.019,7.754,0.137,g
2458570.35093,2019-03-27.8513128,bm,1.64,16.670,14.254,0.024,7.217,0.157,g
2458570.35214,2019-03-27.8525216,bm,1.51,16.683,14.192,0.022,7.641,0.155,g
2458570.35335,2019-03-27.8537315,bm,1.49,16.647,14.188,0.023,7.665,0.160,g
2458570.58216,2019-03-28.0825641,bi,1.43,16.738,14.248,0.022,7.261,0.147,g
2458570.58338,2019-03-28.0837829,bi,1.44,16.745,14.201,0.021,7.577,0.146,g
2458570.58460,2019-03-28.0849997,bi,1.42,16.747,14.217,0.021,7.467,0.146,g
2458571.57695,2019-03-29.0774129,bi,1.40,15.843,14.209,0.048,7.528,0.335,g
2458571.57817,2019-03-29.0786318,bi,1.43,16.401,14.198,0.029,7.598,0.201,g
2458571.57939,2019-03-29.0798478,bi,1.40,16.545,14.193,0.025,7.631,0.176,g
2458572.54235,2019-03-30.0428614,bi,1.39,15.887,14.247,0.048,7.265,0.322,g
2458572.54356,2019-03-30.0440760,bi,1.38,15.919,14.167,0.044,7.822,0.312,g
2458572.54478,2019-03-30.0452964,bi,1.43,16.382,14.238,0.030,7.327,0.204,g
2458575.29100,2019-04-01.7916763,bm,2.26,16.789,14.223,0.020,7.431,0.141,g
2458575.29343,2019-04-01.7940990,bm,2.13,16.780,14.232,0.021,7.371,0.142,g
2458576.27807,2019-04-02.7787951,bm,1.70,16.705,14.203,0.022,7.568,0.152,g
2458576.27928,2019-04-02.7800065,bm,1.52,16.710,14.232,0.022,7.367,0.151,g
2458576.28049,2019-04-02.7812201,bm,1.50,16.695,14.230,0.022,7.380,0.153,g
2458576.56251,2019-04-03.0632480,bi,1.42,16.757,14.222,0.021,7.439,0.145,g
2458576.56372,2019-04-03.0644592,bi,1.42,16.729,14.203,0.021,7.566,0.148,g
2458576.56493,2019-04-03.0656763,bi,1.38,16.756,14.248,0.022,7.259,0.145,g
2458578.50088,2019-04-05.0017314,bi,1.41,16.699,14.172,0.021,7.782,0.153,g
2458578.50210,2019-04-05.0029527,bi,1.40,16.739,14.171,0.020,7.789,0.147,g
2458578.50332,2019-04-05.0041708,bi,1.45,16.690,14.203,0.022,7.567,0.154,g
2458579.53596,2019-04-06.0368733,bE,1.49,16.802,14.195,0.020,7.622,0.139,g
2458579.53723,2019-04-06.0381415,bE,1.48,16.846,14.201,0.019,7.582,0.134,g
2458579.53849,2019-04-06.0394041,bE,1.46,16.784,14.181,0.020,7.722,0.141,g
2458580.55085,2019-04-07.0518189,bE,1.46,16.784,14.195,0.020,7.615,0.141,g
2458580.55213,2019-04-07.0530914,bE,1.45,16.788,14.215,0.020,7.483,0.141,g
2458580.55340,2019-04-07.0543660,bE,1.49,16.813,14.192,0.019,7.643,0.138,g
2458581.52778,2019-04-08.0287981,bi,1.43,16.712,14.154,0.021,7.909,0.151,g
2458581.52900,2019-04-08.0300159,bi,1.44,16.774,14.233,0.021,7.363,0.142,g
2458581.53022,2019-04-08.0312375,bi,1.42,16.764,14.226,0.021,7.404,0.144,g
2458582.53344,2019-04-09.0345194,bE,1.48,16.825,14.209,0.020,7.519,0.136,g
2458582.53470,2019-04-09.0357751,bE,1.48,16.848,14.184,0.019,7.698,0.134,g
2458582.53596,2019-04-09.0370388,bE,1.49,16.835,14.192,0.019,7.646,0.135,g
2458583.53295,2019-04-10.0340766,bE,1.50,16.811,14.196,0.020,7.613,0.138,g
2458583.53422,2019-04-10.0353482,bE,1.47,16.811,14.211,0.020,7.506,0.138,g
2458583.53551,2019-04-10.0366342,bE,1.47,16.813,14.186,0.019,7.686,0.138,g
2458585.47636,2019-04-11.9775951,bi,1.79,16.479,14.180,0.026,7.730,0.187,g
2458585.47881,2019-04-11.9800490,bi,1.69,16.558,14.230,0.026,7.380,0.174,g
2458586.49411,2019-04-12.9954,bi,1.46,16.574,14.234,0.025,7.351,0.171,g
2458586.49533,2019-04-12.996625,bi,1.47,16.613,14.237,0.024,7.335,0.165,g
2458586.49654,2019-04-12.9978387,bi,1.44,16.583,14.240,0.025,7.314,0.170,g
2458591.27984,2019-04-17.7813849,bm,1.53,15.753,14.130,0.049,8.092,0.364,g
2458591.28105,2019-04-17.7825856,bm,1.53,15.883,14.295,0.051,6.952,0.323,g
2458591.28226,2019-04-17.7837993,bm,1.55,15.968,14.302,0.047,6.905,0.299,g
2458592.27140,2019-04-18.7729940,bm,1.52,15.746,14.109,0.048,8.256,0.367,g
2458592.27263,2019-04-18.7742212,bm,1.53,15.817,14.096,0.045,8.353,0.343,g
2458592.27384,2019-04-18.7754348,bm,1.59,15.686,14.156,0.054,7.901,0.387,g
2458596.48403,2019-04-22.9858340,bE,1.54,16.807,14.213,0.020,7.501,0.138,g
2458596.48530,2019-04-22.9871069,bE,1.56,16.808,14.199,0.020,7.592,0.138,g
2458596.48656,2019-04-22.9883688,bE,1.55,16.762,14.189,0.020,7.662,0.144,g
2458597.52192,2019-04-24.0237778,bE,1.57,16.629,14.201,0.023,7.577,0.163,g
2458597.52319,2019-04-24.0250454,bE,1.54,16.698,14.191,0.022,7.647,0.153,g
2458597.52449,2019-04-24.0263442,bE,1.55,16.680,14.211,0.022,7.514,0.156,g
2458599.50147,2019-04-26.0034219,bi,1.41,16.549,14.191,0.025,7.652,0.176,g
2458599.50268,2019-04-26.0046368,bi,1.42,16.641,14.251,0.025,7.237,0.165,g
2458599.50390,2019-04-26.0058531,bi,1.42,16.636,14.208,0.023,7.531,0.162,g
2458601.24272,2019-04-27.7447498,bm,1.53,16.761,14.245,0.021,7.276,0.144,g
2458601.24393,2019-04-27.7459667,bm,1.61,16.810,14.250,0.021,7.247,0.138,g
2458601.24515,2019-04-27.7471836,bm,1.59,16.766,14.213,0.021,7.499,0.144,g
2458603.26660,2019-04-29.7687196,bm,1.77,15.668,14.100,0.055,8.317,0.417,g
2458603.26779,2019-04-29.7699179,bm,1.75,15.874,14.192,0.050,7.644,0.355,g
2458603.26901,2019-04-29.7711364,bm,1.73,16.569,14.175,0.024,7.761,0.173,g
2458604.49845,2019-05-01.0006364,bE,1.48,16.818,14.182,0.019,7.713,0.137,g
2458604.49972,2019-05-01.0018975,bE,1.50,16.779,14.176,0.020,7.756,0.142,g
2458604.50100,2019-05-01.0031781,bE,1.47,16.841,14.183,0.019,7.705,0.134,g
2458605.48811,2019-05-01.9903398,bi,1.45,16.707,14.174,0.021,7.770,0.151,g
2458605.48935,2019-05-01.9915751,bi,1.42,16.721,14.202,0.021,7.576,0.149,g
2458605.49057,2019-05-01.9927966,bi,1.44,16.729,14.213,0.021,7.499,0.148,g
2458606.49126,2019-05-02.9935225,bi,1.37,16.638,14.191,0.023,7.649,0.161,g
2458606.49249,2019-05-02.9947554,bi,1.41,16.608,14.163,0.023,7.846,0.166,g
2458606.49371,2019-05-02.9959782,bi,1.43,16.556,14.210,0.025,7.511,0.174,g
2458608.46410,2019-05-04.9664562,bi,1.50,16.658,14.224,0.023,7.420,0.158,g
2458608.46533,2019-05-04.9676776,bi,1.54,16.638,14.173,0.022,7.780,0.161,g
2458608.46656,2019-05-04.9689074,bi,1.48,16.592,14.211,0.024,7.513,0.168,g
2458609.47469,2019-05-05.9770943,bi,1.45,16.711,14.199,0.022,7.594,0.151,g
2458609.47591,2019-05-05.9783082,bi,1.43,16.765,14.201,0.021,7.577,0.144,g
2458609.47713,2019-05-05.9795241,bi,1.43,16.721,14.180,0.021,7.730,0.149,g
2458611.46248,2019-05-07.9649548,bi,1.40,16.644,14.239,0.024,7.318,0.160,g
2458611.46371,2019-05-07.9661802,bi,1.36,16.698,14.206,0.022,7.549,0.153,g
2458611.46491,2019-05-07.9673964,bi,1.39,16.646,14.186,0.023,7.690,0.160,g
2458614.20185,2019-05-10.7044233,bm,1.55,16.444,14.207,0.028,7.538,0.193,g
2458614.20307,2019-05-10.7056461,bm,1.54,16.569,14.232,0.025,7.368,0.172,g
2458614.20427,2019-05-10.7068478,bm,1.55,16.661,14.295,0.025,6.953,0.158,g
2458614.22016,2019-05-10.7227424,bm,1.50,16.672,14.222,0.023,7.436,0.157,g
2458614.22137,2019-05-10.7239501,bm,1.51,16.656,14.225,0.023,7.414,0.159,g
2458614.22258,2019-05-10.7251568,bm,1.48,16.651,14.216,0.023,7.476,0.160,g
2458614.23843,2019-05-10.7410105,bm,1.51,16.655,14.220,0.023,7.446,0.159,g
2458614.23965,2019-05-10.7422262,bm,1.51,16.655,14.227,0.023,7.401,0.159,g
2458614.24085,2019-05-10.7434337,bm,1.52,16.638,14.231,0.024,7.377,0.162,g
2458614.25669,2019-05-10.7592677,bm,1.50,16.623,14.222,0.024,7.434,0.164,g
2458614.25789,2019-05-10.7604729,bm,1.47,16.585,14.176,0.024,7.759,0.169,g
2458614.25911,2019-05-10.7616888,bm,1.47,16.594,14.201,0.024,7.580,0.168,g
2458615.19694,2019-05-11.6995659,bm,1.71,16.051,14.198,0.040,7.598,0.277,g
2458615.19815,2019-05-11.7007760,bm,1.68,16.013,14.189,0.041,7.665,0.286,g
2458615.19936,2019-05-11.7019753,bm,2.01,16.146,14.262,0.039,7.165,0.254,g
2458618.45586,2019-05-14.9586002,bE,1.52,16.393,14.246,0.030,7.272,0.202,g
2458618.45713,2019-05-14.9598679,bE,1.50,16.449,14.174,0.027,7.770,0.192,g
2458618.45839,2019-05-14.9611297,bE,1.48,16.433,14.219,0.028,7.454,0.195,g
2458619.19885,2019-05-15.7016116,bm,1.51,15.884,14.229,0.048,7.385,0.323,g
2458619.20006,2019-05-15.7028167,bm,1.49,15.879,14.270,0.050,7.113,0.324,g
2458619.20127,2019-05-15.7040221,bm,1.57,15.352,14.244,0.079,7.283,0.526,g
2458619.47853,2019-05-15.9812959,bE,2.17,16.175,14.214,0.036,7.491,0.247,g
2458619.47979,2019-05-15.9825608,bE,2.17,16.185,14.167,0.034,7.826,0.245,g
2458619.48108,2019-05-15.9838428,bE,2.13,16.127,14.237,0.038,7.330,0.258,g
2458622.44795,2019-05-18.9508156,bE,2.34,15.836,14.284,0.052,7.020,0.337,g
2458622.44922,2019-05-18.9520879,bE,2.26,15.807,14.202,0.050,7.570,0.346,g
2458688.92635,2019-07-24.4292775,bi,1.45,16.516,14.194,0.026,7.630,0.180,g
2458688.92756,2019-07-24.4304908,bi,1.40,16.509,14.213,0.026,7.491,0.182,g
2458688.92878,2019-07-24.4317076,bi,1.45,16.478,14.184,0.026,7.697,0.187,g
2458692.66772,2019-07-28.1705384,bm,1.63,16.264,14.197,0.033,7.605,0.228,g
